pdf_path,questions_file,output_file,llm_model,embedding_model,chunk_size,chunk_overlap,bm25_k,vector_k,ensemble_weights,reranker_model,reranker_top_n,timestamp,avg_bleu,reference_accuracy,num_questions_evaluated,avg_rouge1_recall,avg_rouge2_recall,run_id
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-base,3,20250606_222337,0.4777,0.7531,81,0.8276,0.6947,20250606_222337
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-base,3,20250606_223126,0.4747,0.7407,81,0.8337,0.6981,20250606_223126
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250606_223918,0.4635,0.7531,81,0.7972,0.6641,20250606_223918
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250606_224654,0.4725,0.7284,81,0.7914,0.658,20250606_224654
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250606_225433,0.4799,0.7654,81,0.8269,0.689,20250606_225433
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250606_230220,0.4857,0.7531,81,0.8318,0.6906,20250606_230220
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250606_231018,0.4474,0.7531,81,0.7967,0.657,20250606_231018
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250606_231751,0.4649,0.7284,81,0.8036,0.6739,20250606_231751
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250606_232536,0.4742,0.7654,81,0.8303,0.6971,20250606_232536
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250606_233114,0.4799,0.7531,81,0.8372,0.6965,20250606_233114
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250606_233454,0.4682,0.7284,81,0.8084,0.6738,20250606_233454
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250606_233808,0.4719,0.7037,81,0.7957,0.6558,20250606_233808
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250606_234334,0.5153,0.7407,81,0.8273,0.6952,20250606_234334
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250606_235058,0.499,0.7284,81,0.8405,0.7076,20250606_235058
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250606_235834,0.4632,0.7284,81,0.7951,0.6649,20250606_235834
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_000607,0.4638,0.7037,81,0.8028,0.669,20250607_000607
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250607_001348,0.5057,0.7407,81,0.8297,0.6942,20250607_001348
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_002121,0.4893,0.7284,81,0.8235,0.6856,20250607_002121
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250607_002858,0.4746,0.7284,81,0.8304,0.7062,20250607_002858
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250607_003647,0.4862,0.7037,81,0.8357,0.7084,20250607_003647
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250607_004441,0.4935,0.7407,81,0.8541,0.724,20250607_004441
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250607_005237,0.5043,0.716,81,0.8498,0.7159,20250607_005237
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250607_010033,0.4705,0.7284,81,0.8204,0.6928,20250607_010033
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_010819,0.4751,0.7037,81,0.829,0.6906,20250607_010819
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250607_011612,0.4845,0.7407,81,0.8503,0.7182,20250607_011612
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_012410,0.4853,0.716,81,0.8456,0.7111,20250607_012410
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250607_013213,0.5015,0.7284,81,0.8399,0.7154,20250607_013213
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250607_013957,0.4795,0.716,81,0.8452,0.7135,20250607_013957
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250607_014756,0.5145,0.7531,81,0.8594,0.7309,20250607_014756
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250607_015553,0.5185,0.7407,81,0.8542,0.7294,20250607_015553
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250607_020402,0.5017,0.7284,81,0.8424,0.7157,20250607_020402
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_021156,0.5215,0.716,81,0.8475,0.7121,20250607_021156
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250607_021951,0.5094,0.7531,81,0.853,0.7253,20250607_021951
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250607_022749,0.5173,0.7407,81,0.8533,0.7239,20250607_022749
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_023545,0.464,0.7654,81,0.7902,0.6602,20250607_023545
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_024319,0.4675,0.7778,81,0.7935,0.6625,20250607_024319
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_025055,0.4922,0.7778,81,0.8394,0.6997,20250607_025055
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_025839,0.4789,0.7901,81,0.8316,0.6878,20250607_025839
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_030633,0.4569,0.7654,81,0.7942,0.6607,20250607_030633
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_031405,0.4587,0.7778,81,0.8003,0.6626,20250607_031405
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_031932,0.4794,0.7778,81,0.8406,0.7024,20250607_031932
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_032307,0.479,0.7901,81,0.8425,0.7045,20250607_032307
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_032644,0.4722,0.7037,81,0.7968,0.6666,20250607_032644
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_033410,0.4591,0.716,81,0.7845,0.6476,20250607_033410
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_034142,0.4916,0.7778,81,0.8444,0.7104,20250607_034142
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_034925,0.4767,0.7778,81,0.8318,0.6965,20250607_034925
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_035713,0.4728,0.7037,81,0.804,0.6763,20250607_035713
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_040445,0.4556,0.716,81,0.7906,0.6586,20250607_040445
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_041223,0.5004,0.7778,81,0.8291,0.6895,20250607_041223
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_041957,0.4721,0.7778,81,0.8227,0.6878,20250607_041957
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_042736,0.4627,0.7531,81,0.8201,0.692,20250607_042736
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_043527,0.4757,0.7531,81,0.8245,0.696,20250607_043527
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_044322,0.4872,0.7654,81,0.849,0.7175,20250607_044322
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_045120,0.4768,0.7654,81,0.8401,0.6996,20250607_045120
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_045922,0.4911,0.7531,81,0.8254,0.6968,20250607_045922
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_050713,0.4742,0.7531,81,0.823,0.6972,20250607_050713
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_051507,0.5001,0.7654,81,0.8505,0.7259,20250607_051507
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_052306,0.4968,0.7654,81,0.8454,0.7097,20250607_052306
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_053107,0.4833,0.7531,81,0.8425,0.7199,20250607_053107
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_053904,0.5061,0.7531,81,0.8369,0.7017,20250607_053904
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_054657,0.5107,0.7531,81,0.8507,0.7215,20250607_054657
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250607_055458,0.5072,0.7531,81,0.8557,0.7213,20250607_055458
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_060257,0.4798,0.7531,81,0.8406,0.7118,20250607_060257
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_061048,0.4872,0.7531,81,0.843,0.7156,20250607_061048
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_061840,0.4993,0.7531,81,0.8558,0.7261,20250607_061840
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,300,100,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250607_062640,0.4899,0.7531,81,0.8564,0.7266,20250607_062640
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_144943,0.4573,0.7654,81,0.8425,0.7043,20250608_144943
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_145810,0.451,0.7531,81,0.8414,0.693,20250608_145810
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_150619,0.4715,0.7531,81,0.8372,0.6989,20250608_150619
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_151426,0.4653,0.7531,81,0.8455,0.6978,20250608_151426
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_152032,0.4773,0.7654,81,0.8467,0.7072,20250608_152032
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_152406,0.4543,0.7531,81,0.8296,0.6798,20250608_152406
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_152741,0.4504,0.7531,81,0.8337,0.6822,20250608_152741
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_153537,0.4445,0.7531,81,0.8281,0.6799,20250608_153537
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_154342,0.4642,0.7407,81,0.8479,0.7087,20250608_154342
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_155152,0.4687,0.7407,81,0.8449,0.707,20250608_155152
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_160012,0.4706,0.7407,81,0.8476,0.7192,20250608_160012
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_160911,0.4803,0.7407,81,0.8509,0.7191,20250608_160911
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_161740,0.4679,0.7407,81,0.8552,0.7227,20250608_161740
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_162604,0.4783,0.7407,81,0.8428,0.7118,20250608_162604
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_163413,0.4832,0.7407,81,0.8574,0.7225,20250608_163413
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_164211,0.4624,0.7407,81,0.8452,0.7061,20250608_164211
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_165031,0.4765,0.7778,81,0.8458,0.7044,20250608_165031
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_170120,0.4452,0.7654,81,0.8392,0.7045,20250608_170120
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_171044,0.4604,0.7654,81,0.8488,0.717,20250608_171044
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_171953,0.4373,0.7654,81,0.8442,0.7001,20250608_171953
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_172831,0.4687,0.7778,81,0.8484,0.7073,20250608_172831
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_173232,0.4639,0.7654,81,0.8465,0.7079,20250608_173232
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_173619,0.4684,0.7654,81,0.8534,0.7174,20250608_173619
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,xiaobu-embedding-v2,500,150,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_174418,0.4419,0.7654,81,0.8449,0.7101,20250608_174418
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_175242,0.46,0.7654,81,0.8233,0.6815,20250608_175242
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_180038,0.4773,0.7531,81,0.8403,0.7023,20250608_180038
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_180836,0.4563,0.7531,81,0.8371,0.7003,20250608_180836
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_181646,0.4652,0.7531,81,0.8392,0.6947,20250608_181646
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_182500,0.465,0.7654,81,0.8307,0.6876,20250608_182500
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_183315,0.4508,0.7531,81,0.8283,0.6887,20250608_183315
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_184126,0.4716,0.7531,81,0.8513,0.7126,20250608_184126
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_184932,0.4671,0.7531,81,0.837,0.6945,20250608_184932
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_185732,0.4893,0.7037,81,0.8383,0.713,20250608_185732
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_190534,0.4772,0.7037,81,0.8458,0.7101,20250608_190534
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_191350,0.4667,0.7407,81,0.8494,0.7115,20250608_191350
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_192205,0.4614,0.7407,81,0.8471,0.7135,20250608_192205
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_193025,0.461,0.7037,81,0.8467,0.7048,20250608_193025
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_193843,0.4693,0.7037,81,0.8516,0.7111,20250608_193843
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_194710,0.4789,0.7407,81,0.8522,0.723,20250608_194710
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_195526,0.4923,0.7407,81,0.8575,0.7154,20250608_195526
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_200348,0.4559,0.7407,81,0.8367,0.696,20250608_200348
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_201200,0.474,0.7407,81,0.8297,0.6908,20250608_201200
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_202002,0.4609,0.7531,81,0.842,0.699,20250608_202002
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_202804,0.4576,0.7531,81,0.8368,0.7065,20250608_202804
